VALOR,INDICADOR,CLASIF,PERIODO,VALOR PERIODO,COD_UBICACION,AMBITO_PROY,DEPARTAMENTO
11,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2017,18,DEPARTAMENTO,MOQUEGUA
10.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2017,16,DEPARTAMENTO,LORETO
10.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2017,2,DEPARTAMENTO,ÁNCASH
10.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2017,10,DEPARTAMENTO,HUÁNUCO
7.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2017,25,DEPARTAMENTO,UCAYALI
6.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2017,1,DEPARTAMENTO,AMAZONAS
5.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2017,22,DEPARTAMENTO,SAN MARTÍN
16.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2018,0,NACIONAL,NACIONAL
24.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2018,12,DEPARTAMENTO,JUNÍN
22.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2018,21,DEPARTAMENTO,PUNO
21.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2018,8,DEPARTAMENTO,CUSCO
20.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2018,23,DEPARTAMENTO,TACNA
20.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2018,1501,DEPARTAMENTO,LIMA METROPOLITANA
19.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2018,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
18.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2018,4,DEPARTAMENTO,AREQUIPA
18,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2018,5,DEPARTAMENTO,AYACUCHO
16.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2018,17,DEPARTAMENTO,MADRE DE DIOS
14.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2018,13,DEPARTAMENTO,LA LIBERTAD
14,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2018,1599,DEPARTAMENTO,REGIÓN LIMA
13.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2018,9,DEPARTAMENTO,HUANCAVELICA
12.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2018,3,DEPARTAMENTO,APURÍMAC
11.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2018,14,DEPARTAMENTO,LAMBAYEQUE
11.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2018,11,DEPARTAMENTO,ICA
11.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2018,16,DEPARTAMENTO,LORETO
11.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2018,10,DEPARTAMENTO,HUÁNUCO
10.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2018,20,DEPARTAMENTO,PIURA
10.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2018,6,DEPARTAMENTO,CAJAMARCA
10.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2018,24,DEPARTAMENTO,TUMBES
10.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2018,19,DEPARTAMENTO,PASCO
9.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2018,2,DEPARTAMENTO,ÁNCASH
8.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2018,18,DEPARTAMENTO,MOQUEGUA
7.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2018,25,DEPARTAMENTO,UCAYALI
7.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2018,1,DEPARTAMENTO,AMAZONAS
4.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2018,22,DEPARTAMENTO,SAN MARTÍN
18.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2019,0,NACIONAL,NACIONAL
25,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2019,21,DEPARTAMENTO,PUNO
24.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2019,12,DEPARTAMENTO,JUNÍN
22.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2019,1501,DEPARTAMENTO,LIMA METROPOLITANA
21.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2019,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
20.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2019,17,DEPARTAMENTO,MADRE DE DIOS
20,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2019,8,DEPARTAMENTO,CUSCO
19.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2019,4,DEPARTAMENTO,AREQUIPA
18.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2019,23,DEPARTAMENTO,TACNA
17.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2019,3,DEPARTAMENTO,APURÍMAC
17.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2019,5,DEPARTAMENTO,AYACUCHO
16.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2019,9,DEPARTAMENTO,HUANCAVELICA
14.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2019,1599,DEPARTAMENTO,REGIÓN LIMA
14.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2019,13,DEPARTAMENTO,LA LIBERTAD
13.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2019,19,DEPARTAMENTO,PASCO
13.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2019,14,DEPARTAMENTO,LAMBAYEQUE
13,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2019,24,DEPARTAMENTO,TUMBES
13,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2019,16,DEPARTAMENTO,LORETO
11.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2019,10,DEPARTAMENTO,HUÁNUCO
11.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2019,2,DEPARTAMENTO,ÁNCASH
10.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2019,20,DEPARTAMENTO,PIURA
10.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2019,11,DEPARTAMENTO,ICA
10,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2019,25,DEPARTAMENTO,UCAYALI
9.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2019,6,DEPARTAMENTO,CAJAMARCA
9.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2019,18,DEPARTAMENTO,MOQUEGUA
8.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2019,1,DEPARTAMENTO,AMAZONAS
4.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2019,22,DEPARTAMENTO,SAN MARTÍN
16.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2020,0,NACIONAL,NACIONAL
24.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2020,12,DEPARTAMENTO,JUNÍN
21.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2020,21,DEPARTAMENTO,PUNO
21.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2020,1501,DEPARTAMENTO,LIMA METROPOLITANA
20.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2020,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
20.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2020,8,DEPARTAMENTO,CUSCO
18.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2020,23,DEPARTAMENTO,TACNA
16.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2020,5,DEPARTAMENTO,AYACUCHO
15.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2020,3,DEPARTAMENTO,APURÍMAC
15.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2020,17,DEPARTAMENTO,MADRE DE DIOS
14.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2020,13,DEPARTAMENTO,LA LIBERTAD
14.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2020,4,DEPARTAMENTO,AREQUIPA
14.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2020,9,DEPARTAMENTO,HUANCAVELICA
13.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2020,14,DEPARTAMENTO,LAMBAYEQUE
11.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2020,1599,DEPARTAMENTO,REGIÓN LIMA
11,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2020,16,DEPARTAMENTO,LORETO
10.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2020,19,DEPARTAMENTO,PASCO
10.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2020,11,DEPARTAMENTO,ICA
9.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2020,25,DEPARTAMENTO,UCAYALI
9.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2020,6,DEPARTAMENTO,CAJAMARCA
9.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2020,18,DEPARTAMENTO,MOQUEGUA
8.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2020,20,DEPARTAMENTO,PIURA
8.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2020,24,DEPARTAMENTO,TUMBES
8.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2020,10,DEPARTAMENTO,HUÁNUCO
7.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2020,2,DEPARTAMENTO,ÁNCASH
7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2020,1,DEPARTAMENTO,AMAZONAS
3.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2020,22,DEPARTAMENTO,SAN MARTÍN
11.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2021,0,NACIONAL,NACIONAL
15.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2021,17,DEPARTAMENTO,MADRE DE DIOS
15,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2021,12,DEPARTAMENTO,JUNÍN
14.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2021,1501,DEPARTAMENTO,LIMA METROPOLITANA
13.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2021,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
13.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2021,8,DEPARTAMENTO,CUSCO
12.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2021,21,DEPARTAMENTO,PUNO
10.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2021,13,DEPARTAMENTO,LA LIBERTAD
10.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2021,4,DEPARTAMENTO,AREQUIPA
9.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2021,5,DEPARTAMENTO,AYACUCHO
9.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2021,14,DEPARTAMENTO,LAMBAYEQUE
8.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2021,16,DEPARTAMENTO,LORETO
8.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2021,23,DEPARTAMENTO,TACNA
7.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2021,3,DEPARTAMENTO,APURÍMAC
7.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2021,10,DEPARTAMENTO,HUÁNUCO
7.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2021,11,DEPARTAMENTO,ICA
7.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2021,9,DEPARTAMENTO,HUANCAVELICA
7.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2021,1599,DEPARTAMENTO,REGIÓN LIMA
6.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2021,25,DEPARTAMENTO,UCAYALI
6.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2021,19,DEPARTAMENTO,PASCO
6.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2021,20,DEPARTAMENTO,PIURA
5.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2021,24,DEPARTAMENTO,TUMBES
5.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2021,2,DEPARTAMENTO,ÁNCASH
4.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2021,6,DEPARTAMENTO,CAJAMARCA
4.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2021,18,DEPARTAMENTO,MOQUEGUA
3.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2021,1,DEPARTAMENTO,AMAZONAS
2.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2021,22,DEPARTAMENTO,SAN MARTÍN
14.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2022,0,NACIONAL,NACIONAL
19.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2022,21,DEPARTAMENTO,PUNO
18.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2022,1501,DEPARTAMENTO,LIMA METROPOLITANA
18.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2022,12,DEPARTAMENTO,JUNÍN
17,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2022,17,DEPARTAMENTO,MADRE DE DIOS
16.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2022,4,DEPARTAMENTO,AREQUIPA
16.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2022,8,DEPARTAMENTO,CUSCO
14.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2022,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
14.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2022,23,DEPARTAMENTO,TACNA
13.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2022,5,DEPARTAMENTO,AYACUCHO
13.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2022,1599,DEPARTAMENTO,REGIÓN LIMA
12.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2022,13,DEPARTAMENTO,LA LIBERTAD
11.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2022,16,DEPARTAMENTO,LORETO
11.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2022,14,DEPARTAMENTO,LAMBAYEQUE
11,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2022,9,DEPARTAMENTO,HUANCAVELICA
9.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2022,3,DEPARTAMENTO,APURÍMAC
9.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2022,25,DEPARTAMENTO,UCAYALI
9.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2022,19,DEPARTAMENTO,PASCO
9.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2022,11,DEPARTAMENTO,ICA
